MSOA_CODE,MSOA_NAME,ALL_PROPERTIES_ACTUAL,AVERAGE_AGE
E02000897,Waltham Forest 003,673,87.40267459
E02000897,Waltham Forest 003,664,84.6061747
E02000897,Waltham Forest 003,751,71.15778961
E02000897,Waltham Forest 003,660,81.07575758
E02000898,Waltham Forest 004,690,69.28985507
E02000898,Waltham Forest 004,512,91.0078125
E02000898,Waltham Forest 004,700,50.14285714
E02000898,Waltham Forest 004,612,74.95098039
E02000898,Waltham Forest 004,660,73.48484848
E02000899,Waltham Forest 005,533,89.84146341
E02000899,Waltham Forest 005,652,91.44785276
E02000899,Waltham Forest 005,710,80.76760563
E02000899,Waltham Forest 005,631,86.7503962
E02000899,Waltham Forest 005,772,75.55440415
E02000900,Waltham Forest 006,622,90.66318328
E02000900,Waltham Forest 006,701,76.79315264
E02000900,Waltham Forest 006,721,79.43758669
E02000900,Waltham Forest 006,581,84.38468158
E02000900,Waltham Forest 006,571,29.10245184
E02000901,Waltham Forest 007,710,74.50704225
E02000901,Waltham Forest 007,623,80.22311396
E02000901,Waltham Forest 007,741,98.42037787
E02000901,Waltham Forest 007,584,92.85273973
E02000901,Waltham Forest 007,542,86.1097786
E02000901,Waltham Forest 007,660,73.86363636
E02000902,Waltham Forest 008,654,99.367737
E02000902,Waltham Forest 008,670,86.05223881
E02000902,Waltham Forest 008,572,62.41258741
E02000902,Waltham Forest 008,672,81.19717262
E02000902,Waltham Forest 008,662,75.83534743
E02000903,Waltham Forest 009,672,67.63020833
E02000903,Waltham Forest 009,582,61.86426117
E02000903,Waltham Forest 009,640,90.7265625
E02000903,Waltham Forest 009,664,103.2868976
E02000903,Waltham Forest 009,611,97.29296236
E02000904,Waltham Forest 010,643,110.1842924
E02000904,Waltham Forest 010,1014,88.6622288
E02000904,Waltham Forest 010,633,86.36255924
E02000904,Waltham Forest 010,661,89.91603631
E02000905,Waltham Forest 011,703,100.8250356
E02000905,Waltham Forest 011,563,89.97158082
E02000905,Waltham Forest 011,810,108.882716
E02000905,Waltham Forest 011,693,100.8751804
E02000905,Waltham Forest 011,644,104.9107143
E02000906,Waltham Forest 012,683,116.8689605
E02000906,Waltham Forest 012,762,107.5091864
E02000906,Waltham Forest 012,734,105.48297
E02000906,Waltham Forest 012,541,60.44731978
E02000906,Waltham Forest 012,933,105.8327974
E02000907,Waltham Forest 013,500,53.72
E02000907,Waltham Forest 013,930,72.17204301
E02000907,Waltham Forest 013,663,72.26998492
E02000907,Waltham Forest 013,653,67.26339969
E02000907,Waltham Forest 013,612,98.90522876
E02000907,Waltham Forest 013,672,77.1703869
E02000908,Waltham Forest 014,841,101.2758621
E02000908,Waltham Forest 014,850,79.36470588
E02000908,Waltham Forest 014,872,93.73853211
E02000908,Waltham Forest 014,1001,45.05244755
E02000908,Waltham Forest 014,772,116.5025907
E02000909,Waltham Forest 015,712,95.13623596
E02000909,Waltham Forest 015,581,104.1841652
E02000909,Waltham Forest 015,673,114.3922734
E02000909,Waltham Forest 015,950,69.32631579
E02000909,Waltham Forest 015,712,86.85674157
E02000910,Waltham Forest 016,731,82.04445964
E02000910,Waltham Forest 016,751,94.90612517
E02000910,Waltham Forest 016,751,91.46804261
E02000910,Waltham Forest 016,641,108.24883
E02000910,Waltham Forest 016,673,92
E02000910,Waltham Forest 016,693,109.2005772
E02000911,Waltham Forest 017,903,106.8765227
E02000911,Waltham Forest 017,802,105.7861596
E02000911,Waltham Forest 017,1012,93.84090909
E02000911,Waltham Forest 017,1001,81.45604396
E02000911,Waltham Forest 017,713,113.3934081
E02000912,Waltham Forest 018,611,112.7209493
E02000912,Waltham Forest 018,611,101.9860884
E02000912,Waltham Forest 018,653,103.0513017
E02000912,Waltham Forest 018,762,86.50524934
E02000912,Waltham Forest 018,601,33.69051581
E02000913,Waltham Forest 019,522,105.0517241
E02000913,Waltham Forest 019,610,87.85245902
E02000913,Waltham Forest 019,654,108.5588685
E02000913,Waltham Forest 019,562,108.9857651
E02000913,Waltham Forest 019,741,100.4716599
E02000914,Waltham Forest 020,752,102.8530585
E02000914,Waltham Forest 020,605,104.292562
E02000914,Waltham Forest 020,735,110.2054422
E02000914,Waltham Forest 020,731,91.20725034
E02000914,Waltham Forest 020,1121,48.51115076
E02000915,Waltham Forest 021,682,101.0271261
E02000915,Waltham Forest 021,512,103.1582031
E02000915,Waltham Forest 021,792,99.76073232
E02000915,Waltham Forest 021,671,102.5551416
E02000915,Waltham Forest 021,682,108.3973607
E02000916,Waltham Forest 022,610,94.22131148
E02000916,Waltham Forest 022,642,82.61993769
E02000916,Waltham Forest 022,853,98.47362251
E02000916,Waltham Forest 022,612,115.2875817
E02000916,Waltham Forest 022,862,112.6682135
E02000917,Waltham Forest 023,670,108.3283582
E02000917,Waltham Forest 023,651,110.4109063
E02000917,Waltham Forest 023,722,116.0387812
E02000917,Waltham Forest 023,683,112.8016105
E02000917,Waltham Forest 023,831,93.44705174
E02000918,Waltham Forest 024,592,88.61064189
E02000918,Waltham Forest 024,603,54.15920398
E02000918,Waltham Forest 024,792,98.81691919
E02000918,Waltham Forest 024,802,92.00124688
E02000918,Waltham Forest 024,614,99.05618893
E02000919,Waltham Forest 025,630,108.8253968
E02000919,Waltham Forest 025,663,108.4705882
E02000919,Waltham Forest 025,720,115.7986111
E02000919,Waltham Forest 025,692,106.800578
E02000919,Waltham Forest 025,644,116.1498447
E02000920,Waltham Forest 026,581,112.7702238
E02000920,Waltham Forest 026,702,49.70940171
E02000920,Waltham Forest 026,670,72.3880597
E02000920,Waltham Forest 026,911,88.85784852
E02000920,Waltham Forest 026,760,87.21052632
E02000921,Waltham Forest 027,651,58.593702
E02000921,Waltham Forest 027,682,94.4611437
E02000921,Waltham Forest 027,622,116.659164
E02000921,Waltham Forest 027,641,97.12870515
E02000921,Waltham Forest 027,811,58.70838471
E02000921,Waltham Forest 027,631,69.39381933
E02000922,Waltham Forest 028,471,81.50636943
E02000922,Waltham Forest 028,644,109.4914596
E02000922,Waltham Forest 028,672,121.3199405
E02000922,Waltham Forest 028,621,118.2487923
E02000922,Waltham Forest 028,702,115.9287749
E02000922,Waltham Forest 028,641,103.9274571
E02000923,Wandsworth 001,1011,83.69386746
E02000923,Wandsworth 001,860,104.4244186
E02000923,Wandsworth 001,1080,62.22222222
E02000923,Wandsworth 001,981,48.49949032
E02000924,Wandsworth 002,920,45.40217391
E02000924,Wandsworth 002,912,46.49451754
E02000924,Wandsworth 002,875,109.2057143
E02000924,Wandsworth 002,1031,55.34626576
E02000924,Wandsworth 002,790,16.99367089
E02000924,Wandsworth 002,671,78.02459016
E02000924,Wandsworth 002,641,38.37441498
E02000925,Wandsworth 003,792,61.57260101
E02000925,Wandsworth 003,1102,85.99274047
E02000925,Wandsworth 003,950,84.63157895
E02000925,Wandsworth 003,701,47.05777461
E02000926,Wandsworth 004,764,117.9568063
E02000926,Wandsworth 004,931,65.94844253
E02000926,Wandsworth 004,930,60.34946237
E02000926,Wandsworth 004,690,36.9057971
E02000926,Wandsworth 004,1200,18.84583333
E02000926,Wandsworth 004,761,23.92378449
E02000927,Wandsworth 005,833,115.8463385
E02000927,Wandsworth 005,842,80
E02000927,Wandsworth 005,920,83.32065217
E02000927,Wandsworth 005,802,118.4544888
E02000928,Wandsworth 006,612,114.1674837
E02000928,Wandsworth 006,792,92.31313131
E02000928,Wandsworth 006,783,117.2643678
E02000928,Wandsworth 006,723,109.8340249
E02000928,Wandsworth 006,830,80.39156627
E02000929,Wandsworth 007,761,54.41852825
E02000929,Wandsworth 007,812,59.17672414
E02000929,Wandsworth 007,970,55.19072165
E02000929,Wandsworth 007,792,43.04987374
E02000930,Wandsworth 008,873,97.21993127
E02000930,Wandsworth 008,1531,35.07348138
E02000930,Wandsworth 008,935,114.2748663
E02000930,Wandsworth 008,880,113.6988636
E02000930,Wandsworth 008,842,117.6650831
E02000931,Wandsworth 009,664,120.4668675
E02000931,Wandsworth 009,612,118.375817
E02000931,Wandsworth 009,871,112.0522388
E02000931,Wandsworth 009,723,119.7786999
E02000931,Wandsworth 009,722,115.1731302
E02000932,Wandsworth 010,1211,48.72213047
E02000932,Wandsworth 010,691,109.142547
E02000932,Wandsworth 010,722,109.1378116
E02000932,Wandsworth 010,1091,94.74152154
E02000932,Wandsworth 010,1275,27.9145098
E02000932,Wandsworth 010,461,108.1334056
E02000933,Wandsworth 011,961,70.33038502
E02000933,Wandsworth 011,533,96.72983114
E02000933,Wandsworth 011,812,75.36576355
E02000933,Wandsworth 011,870,94.37931034
E02000933,Wandsworth 011,790,81.05696203
E02000934,Wandsworth 012,1041,110.148415
E02000934,Wandsworth 012,893,87.57558791
E02000934,Wandsworth 012,820,103.2804878
E02000934,Wandsworth 012,752,71.60970745
E02000934,Wandsworth 012,810,91.01851852
E02000935,Wandsworth 013,482,59.36721992
E02000935,Wandsworth 013,751,60.74900133
E02000935,Wandsworth 013,751,47.61917443
E02000935,Wandsworth 013,643,58.8748056
E02000936,Wandsworth 014,1071,50.76190476
E02000936,Wandsworth 014,740,72.54054054
E02000936,Wandsworth 014,751,80.26298269
E02000936,Wandsworth 014,890,69.38202247
E02000936,Wandsworth 014,1101,56.84650318
E02000937,Wandsworth 015,812,100.4562808
E02000937,Wandsworth 015,671,104.5394933
E02000937,Wandsworth 015,691,107.4905933
E02000937,Wandsworth 015,533,113.5928705
E02000937,Wandsworth 015,543,92.55156538
E02000938,Wandsworth 016,741,67.71390013
E02000938,Wandsworth 016,861,74.54994193
E02000938,Wandsworth 016,883,69.8601359
E02000938,Wandsworth 016,1120,57.49107143
E02000938,Wandsworth 016,860,69.46511628
E02000939,Wandsworth 017,643,102.2107309
E02000939,Wandsworth 017,543,118.9779006
E02000939,Wandsworth 017,650,104.7384615
E02000939,Wandsworth 017,563,97.9928952
E02000939,Wandsworth 017,611,117.8273322
E02000940,Wandsworth 018,991,72.0913219
E02000940,Wandsworth 018,850,69.64117647
E02000940,Wandsworth 018,1240,37.04032258
E02000940,Wandsworth 018,1062,74.24387947
E02000941,Wandsworth 019,843,94.61209964
E02000941,Wandsworth 019,632,101.8781646
E02000941,Wandsworth 019,691,116.20767
E02000941,Wandsworth 019,692,99.22543353
E02000941,Wandsworth 019,744,112.4583333
E02000941,Wandsworth 019,633,112.1674566
E02000942,Wandsworth 020,762,97.15748031
E02000942,Wandsworth 020,704,107.0191761
E02000942,Wandsworth 020,574,80.77003484
E02000942,Wandsworth 020,622,103.7813505
E02000942,Wandsworth 020,663,110.7156863
E02000942,Wandsworth 020,633,71.93048973
E02000943,Wandsworth 021,772,97.5265544
E02000943,Wandsworth 021,1022,89.56066536
E02000943,Wandsworth 021,940,73.7287234
E02000943,Wandsworth 021,641,111.8946958
E02000943,Wandsworth 021,593,119.7040472
E02000944,Wandsworth 022,922,41.40726681
E02000944,Wandsworth 022,701,60.41298146
E02000944,Wandsworth 022,691,63.11577424
E02000944,Wandsworth 022,612,61.4869281
E02000945,Wandsworth 023,754,70.20026525
E02000945,Wandsworth 023,791,54.017067
E02000945,Wandsworth 023,670,58.43283582
E02000945,Wandsworth 023,712,64.36867978
E02000946,Wandsworth 024,541,88.86783734
E02000946,Wandsworth 024,961,87.27835588
E02000946,Wandsworth 024,560,114.6696429
E02000946,Wandsworth 024,540,67.82407407
E02000946,Wandsworth 024,660,101.780303
E02000947,Wandsworth 025,890,101.2078652
E02000947,Wandsworth 025,822,95.73600973
E02000947,Wandsworth 025,792,88.33838384
E02000947,Wandsworth 025,811,99.01726264
E02000947,Wandsworth 025,600,112.3666667
E02000948,Wandsworth 026,781,97.44046095
E02000948,Wandsworth 026,670,112.7985075
E02000948,Wandsworth 026,693,116.0887446
E02000948,Wandsworth 026,1052,38.79657795
E02000948,Wandsworth 026,673,96.35958395
E02000948,Wandsworth 026,772,96.75777202
E02000949,Wandsworth 027,724,105.8142265
E02000949,Wandsworth 027,893,96.56215006
E02000949,Wandsworth 027,663,114.1628959
E02000949,Wandsworth 027,703,109.2795164
E02000949,Wandsworth 027,492,102.8597561
E02000949,Wandsworth 027,703,67.46159317
E02000950,Wandsworth 028,623,81.13723917
E02000950,Wandsworth 028,752,57.52792553
E02000950,Wandsworth 028,702,55.20940171
E02000950,Wandsworth 028,682,58.59604106
E02000950,Wandsworth 028,615,55.85365854
E02000951,Wandsworth 029,715,112.8111888
E02000951,Wandsworth 029,641,110.3736349
E02000951,Wandsworth 029,590,85.88983051
E02000951,Wandsworth 029,1110,83.1036036
E02000952,Wandsworth 030,642,96.78037383
E02000952,Wandsworth 030,704,87.36860795
E02000952,Wandsworth 030,692,116.4530347
E02000952,Wandsworth 030,562,116.0871886
E02000953,Wandsworth 031,612,110.8039216
E02000953,Wandsworth 031,902,38.52882483
E02000953,Wandsworth 031,732,79.29303279
E02000953,Wandsworth 031,791,115.283818
E02000954,Wandsworth 032,653,114.050536
E02000954,Wandsworth 032,590,100.6949153
E02000954,Wandsworth 032,581,96.20654045
E02000954,Wandsworth 032,550,107.5727273
E02000955,Wandsworth 033,701,114.8751783
E02000955,Wandsworth 033,600,114
E02000955,Wandsworth 033,741,91.5148448
E02000955,Wandsworth 033,711,112.7137834
E02000956,Wandsworth 034,872,106.5194954
E02000956,Wandsworth 034,761,78.39421813
E02000956,Wandsworth 034,790,116.8227848
E02000956,Wandsworth 034,771,86.41050584
E02000957,Wandsworth 035,711,117.1694796
E02000957,Wandsworth 035,663,101.6485671
E02000957,Wandsworth 035,562,116.1565836
E02000957,Wandsworth 035,751,52.28029294
E02000957,Wandsworth 035,901,103.5732519
E02000957,Wandsworth 035,802,107.2736908
E02000958,Wandsworth 036,522,108.1704981
E02000958,Wandsworth 036,665,109.3781955
E02000958,Wandsworth 036,641,101.7199688
E02000958,Wandsworth 036,472,104.7033898
E02000958,Wandsworth 036,762,80.19685039
E02000959,Wandsworth 037,862,107.2279582
E02000959,Wandsworth 037,791,106.5524652
E02000959,Wandsworth 037,651,110.4677419
E02000959,Wandsworth 037,810,62.83333333
E02000960,Westminster 001,773,78.58602846
E02000960,Westminster 001,870,69.45977011
E02000960,Westminster 001,1003,100.0368893
E02000960,Westminster 001,1011,77.33382789
E02000961,Westminster 002,654,88.74311927
E02000961,Westminster 002,1222,99.849018
E02000961,Westminster 002,1020,105.8627451
E02000961,Westminster 002,661,71.39863843
E02000961,Westminster 002,800,84.0625
E02000962,Westminster 003,1292,82.95936533
E02000962,Westminster 003,991,43.28405651
E02000962,Westminster 003,942,84.56528662
E02000962,Westminster 003,912,78.31688596
E02000962,Westminster 003,912,86.4495614
E02000963,Westminster 004,842,115.9655582
E02000963,Westminster 004,820,111.8109756
E02000963,Westminster 004,810,102.382716
E02000963,Westminster 004,881,86.58853575
E02000963,Westminster 004,861,65.78106852
E02000964,Westminster 005,840,98.46428571
E02000964,Westminster 005,1151,85.15595135
E02000964,Westminster 005,861,113.315331
E02000964,Westminster 005,842,103.6425178
E02000964,Westminster 005,1010,87.06435644
E02000964,Westminster 005,1002,110.1367265
E02000965,Westminster 006,772,116.736399
E02000965,Westminster 006,771,110.7619974
E02000965,Westminster 006,861,112.8641115
E02000965,Westminster 006,822,111.3509732
E02000965,Westminster 006,890,109.8089888
E02000966,Westminster 007,962,102.2385655
E02000966,Westminster 007,1044,97.94827586
E02000966,Westminster 007,711,118.2243319
E02000966,Westminster 007,820,106.7804878
E02000966,Westminster 007,651,106.9930876
E02000966,Westminster 007,702,114.8005698
E02000967,Westminster 008,1072,87.59048507
E02000967,Westminster 008,1101,98.13760218
E02000967,Westminster 008,1000,104.48
E02000967,Westminster 008,1280,63.4375
E02000968,Westminster 009,951,41.64143007
E02000968,Westminster 009,1060,66.60849057
E02000968,Westminster 009,560,56.33928571
E02000968,Westminster 009,520,61.5
E02000968,Westminster 009,650,61.99230769
E02000968,Westminster 009,651,92.47235023
E02000968,Westminster 009,641,101.949298
E02000968,Westminster 009,860,66.39534884
E02000969,Westminster 010,691,54.57597685
E02000969,Westminster 010,952,53.65808824
E02000969,Westminster 010,681,70.53524229
E02000969,Westminster 010,982,45.60234216
E02000969,Westminster 010,581,54.56626506
E02000970,Westminster 011,1091,105.7832264
E02000970,Westminster 011,1750,78.18
E02000970,Westminster 011,882,98.29251701
E02000970,Westminster 011,1021,100.6312439
E02000970,Westminster 011,1921,99.19547111
E02000971,Westminster 012,952,102.2657563
E02000971,Westminster 012,1222,83.20171849
E02000971,Westminster 012,1022,94.73238748
E02000971,Westminster 012,1140,100.245614
E02000971,Westminster 012,1061,95.75023563
E02000972,Westminster 013,1001,67.43856144
E02000972,Westminster 013,1321,102.3296745
E02000972,Westminster 013,1282,97.7550702
E02000972,Westminster 013,872,92.52350917
E02000972,Westminster 013,870,73.59195402
E02000973,Westminster 014,991,106.3753784
E02000973,Westminster 014,1363,103.8833456
E02000973,Westminster 014,1313,105.8118812
E02000973,Westminster 014,791,86.42541087
E02000973,Westminster 014,602,117.3064784
E02000973,Westminster 014,602,108.9651163
E02000974,Westminster 015,971,85.05252317
E02000974,Westminster 015,963,103.0773624
E02000974,Westminster 015,942,63.94426752
E02000974,Westminster 015,1180,77
E02000974,Westminster 015,951,18.00946372
E02000974,Westminster 015,932,84.48390558
E02000975,Westminster 016,1242,98.33655395
E02000975,Westminster 016,862,109.3509281
E02000975,Westminster 016,1022,97.39285714
E02000975,Westminster 016,842,108.6068884
E02000975,Westminster 016,913,108.7480832
E02000976,Westminster 017,1042,79.94289827
E02000976,Westminster 017,784,104.4017857
E02000976,Westminster 017,901,95.9572697
E02000976,Westminster 017,800,84.86875
E02000976,Westminster 017,940,93.9787234
E02000976,Westminster 017,1201,92.01332223
E02000977,Westminster 018,1412,85.63066572
E02000977,Westminster 018,1582,77.25884956
E02000977,Westminster 018,1191,88.84382872
E02000977,Westminster 018,1930,97.6761658
E02000978,Westminster 019,1140,111.3245614
E02000978,Westminster 019,725,112.6689655
E02000978,Westminster 019,1133,70.83495146
E02000978,Westminster 019,872,110.0808486
E02000978,Westminster 019,1134,107.3126102
E02000978,Westminster 019,1021,94.48530852
E02000979,Westminster 020,1220,67.06557377
E02000979,Westminster 020,780,97.05128205
E02000979,Westminster 020,1220,47.50819672
E02000979,Westminster 020,892,88.07959641
E02000979,Westminster 020,723,112.7814661
E02000980,Westminster 021,790,56.36075949
E02000980,Westminster 021,891,56.81032548
E02000980,Westminster 021,1271,84.01612903
E02000980,Westminster 021,810,73.97530864
E02000980,Westminster 021,1251,53.19544365
E02000981,Westminster 022,822,117.8527981
E02000981,Westminster 022,1174,97.04599659
E02000981,Westminster 022,1004,120.5214143
E02000981,Westminster 022,911,106.0367728
E02000981,Westminster 022,1042,121.0815739
E02000982,Westminster 023,584,91.88184932
E02000982,Westminster 023,871,86.6010333
